public_id,caption_gt,category,caption_pred
1766907087,Family opening gifts on Christmas,indoors,a family is sitting around a christmas tree with presents
1570541396,Riverside near Alter do Chao Rio Tapajos Amazon River Brazil,outdoors,a boat is sailing across a lake with trees and a house in the background
1297800287,Portrait of smiling family standing in field of spring daffodils,outdoors,a family in a field of daffodils
1571337416,View to Henningsvaer Lofoten Nordland Norway,outdoors,the village of lofoten in norway
1843610531,Vertical waist up profile shot of a young woman gesturing and speaking into a microphone at a conference,office,a woman is speaking into a microphone
1845993980,A father and son holding solar panels on a globe covered in grass with windmills on it,outdoors,a woman holding a sign that says save the earth
1857288779,Horizontal shot of a group of men and women gambling at the roulette table in the casino,indoors,a group of people playing roulette at a casino
1590222221,Couple drinking white wine and smiling at each other indoors,indoors,a man and woman holding wine glasses in a restaurant
1840553861,Salesman wiping automobile hood with tie in a car dealership showroom,office,a man leaning over a car to check the hood
1578252497,A young man camping pouring water on his toothbrush,misc,a man standing next to a tent holding a bottle
1650247151,A woman smiling in a bikini snorkeling,outdoors,a woman in a bikini and snorkel gear
1587839444,Close up of broken dish on floor,indoors,a man sitting in a chair with broken plates on the floor
1859201021,Close up of highland Cattles grazing on the moor,animals,highland cattle grazing on a hillside
1585878071,Calving glacier Isfjorden Spitsbergen Svalbard Norway Europe,outdoors,a large glacier is shown in the water
1839586319,Close up of shimmering water in a clear swimming pool on a bright sunny day,outdoors,water surface in the pool
1844723918,Vertical portrait of a worker with a bin tray looking at the camera while standing at the production line of a distribution warehouse,office,a man in a warehouse with a cart
1864640723,Horizontal tilted shot of a father adjusting the strap of his Son's cycling helmet outdoors,outdoors,a man helping a young boy put on a helmet
1590178595,Tracks and crossovers for closed mine Karangahake Gorge Coromandel Peninsula North Island New Zealand,outdoors,two railroad tracks that are crossed by each other
1571337443,White tailed eagle taking off from water with fish,outdoors,an eagle is flying over the water with a fish in its talons
1590179369,Life boat on side of passenger ship,outdoors,a boat is being lifted by a crane on a ship
1590076970,A young man playing a guitar,misc,a man sitting on a bench playing an acoustic guitar
1590349244,Women holding nets on pier,outdoors,a woman is fishing on a pier with her children
1587849449,Fish being cooked on barbecue,indoors,fish cooking in an oven with a fire
1846059977,A wide shot of straw bales in a sunny wheat field and a clear blue sky in background,outdoors,a field of wheat under a blue sky
1297796729,cutout of smiling children bouncing on inflatable balls,outdoors,two children sitting on an orange ball
1844727464,Vertical shot of a worker holding a bin and smiling at the camera while standing at the production line of a distribution warehouse,office,a man is working on a conveyor belt in a warehouse
1840648583,A horizontal portrait of a confident businessman looking up with arms crossed standing in the middle of a large data center room with blue glowing network server cabinets on both sides,office,a man in a business suit stands in front of servers
1590079850,A teenage boy playing basketball,misc,a man is about to shoot a basketball
1586703938,Rear View Of Farmer Walking Through Harvested Field,outdoors,a man walking through a wheat field
1864637657,Horizontal profile shot of a teenage couple sitting over a rock by the water's edge on the beach,outdoors,a man and woman sitting on a rock near the ocean
1590347903,Woman holding fringe over head in wind,outdoors,a woman in a white dress is holding a long white kite
1571664809,Portrait of a young boy,misc,a young boy smiles while standing in a park
1571610899,A man sitting by a pool,outdoors,a man sitting on the edge of a pool
1590351212,Farmhouse and terraced garden at Banyalbufar Mallorca Spain,outdoors,an old house surrounded by trees in the mountains
1663818029,Teenage friends kicking legs in gym,indoors,two women in the gym doing yoga
1571687294,Blaeserturm and town hall Ravensburg Baden Wurttemberg Germany,outdoors,"the town hall of munich, germany"
1571353205,Facade in Ardez Lower Engadine Grisons Switzerland,misc,the building where the hotel is located
1570572878,Branch of the Amazon River at Cuxiu Muni Brazil,outdoors,the river is calm and surrounded by trees
1869911636,A medium shot of a businessman standing in office doorway with businesswomen walking in corridor in background,misc,a man in a suit and tie standing in an office hallway
1860727001,Side view of two male surfers in wetsuits walking with a surfboard on the beach,outdoors,two older men in wet suits carrying surfboards on the beach
1586696027,Aerial View Of Combine Harvester Harvesting Wheat Crop,outdoors,a combine harvester is working in a field
1572527672,Los Islotes Sea Cave in the Sea of Cortez Los Islotes Baja California Sur Mexico,outdoors,a rock formation in the ocean with a boat in the water
1590200795,View off front of ship to the Nature Reserve of East Diamond Island Australia,outdoors,the view from the bow of a cruise ship
1711228529,A young boy jumping in the air with excitement,outdoors,a young boy jumping in the air
1571590034,Portrait of a young woman,indoors,a woman is sitting on a chair and looking at her hand
1590178646,Aerial view of Marsden Point North Island New Zealand,outdoors,an aerial view of a river and island
1590160706,Scenic view of Dischma Brook view out of Dischma Valley Davos Graubuenden Grisons Switzerland,outdoors,a stream runs through a valley in the mountains
1590200648,Rock formations at sunset New Caledonia Overseas Territory of France,outdoors,a large rock formation in the middle of a lake
1277246378,Nurse giving ultrasound scan to pregnant woman in hospital,electronics,a nurse is checking the ultrasound of a pregnant woman
1572527714,California sea lion Zalophus californianus Sea of Cortez Los Islotes Baja California Sur Mexico,outdoors,a sea lion sleeping on a rock
1590327461,Minaret of Islamic mosque at Nizwa Ad Dakhiliyah Oman,outdoors,the minaret of the mosque in abu dhabi
217368203,Iceberg South Shetland Islands Antarctica,outdoors,an iceberg in the ocean with a large hole in it
1869314612,Silhouette of an elderly couple enjoying wine while sitting on a bench against the sunset over the ocean,outdoors,silhouette of couple holding wine glasses at sunset
