public_id,caption_gt,category,caption_pred
1570568129,Aerial View of part of Manaus Amazonas Amazon River Brazil,outdoors," an aerial view of the city of dili, east timor. photo: scmp"
1766819739,A young couple waving at Santa Claus and his team of Husky dogs,animals, film character and his sleigh make their way through the snow.
1844196851,Natural blue sky with clouds scene of sunset or sunrise,outdoors, blue and orange clouds in the sky
1851483791,Smiling father looking at his son sitting in the kayak,outdoors, a man and a boy in a kayak on a river.
1878782285,Young girl in a swimming suit standing under a beach umbrella on a sunny day with the ocean in the background,outdoors, a woman standing under an umbrella on the beach
1869279071,Wide scenic view from northern Kefalonia to Ithaca Greece,outdoors," a view of lake ohrid, macedonia"
1590355028,View to Ponte Vecchio Florence Italy,outdoors," the bridge of cagliari, sardinia, italy"
1578212861,Portrait of a young woman with blue eyes touching her face,misc, beauty is in the eye of the beholder
1710272555,Portrait of a woman smiling,misc, a woman smiles at the camera.
217373369,Sand dune Namib desert Namibia Africa,outdoors, the tallest sand dune in the world.
1570164587,Couple walking outdoors in autumn,outdoors, a man and woman sit under a tree holding a baby and playing a guitar.
1581272747,Excited children camping in garden putting up tent at camera,outdoors, a girl and her brother putting up a tent
1859323709,A wide shot of a happy senior man giving his wife a piggyback ride while smiling at camera in a park in autumn,misc, a father and daughter play in the leaves of a tree.
1590053516,A young man cleaning his ear,stocky_setting, how to get rid of a stubble on face
1839579068,Vertical shot of a joyous mother and young daughter gardening kneeling in soil and smiling at the camera,outdoors, a mother and daughter planting potatoes in their vegetable garden.
1297786244,Couple on winter vacation with man giving woman piggyback in snow smiling at camera,outdoors, woman and child walking in the snow
1852938101,Horizontal waist up shot of a happy husband and wife making fruit salad in the kitchen,food, couple cooking together in the kitchen
1590220499,High angle view of boy eating chocolate marshmallow on rattan sofa,indoors, person sitting on a sofa
216120050,Green fields and tree,outdoors, a green field with a single oak tree in the middle.
1297776713,Woman on sofa using credit card to shop online with digital tablet,electronics, woman holding a credit card and looking at a tablet.
1844196344,Close up shot of woman holding apple and banana a nutrition concept,food, a woman holding a banana and a green apple in her stomach.
1840648076,A worker with a laptop in the foreground supervising the functioning of a robotic arm on an assembly line in a factory,electronics, a man working on a laptop in a factory.
1846771193,A sports scientist holding treadmill controller and a digital tablet while observing the running movements of a senior man on the treadmill in a laboratory,medical, person running on treadmills in a gym
1663815677,Baby hand in adult hand,misc, a woman holding the hand of a man who has a heart attack.
1570537148,Boat on Breves Channels Brazil,outdoors, a houseboat on the mekong river in cambodia.
1670342624,Female elementary school teacher reading book to children on grass,outdoors, a group of people sitting on top of a grass covered field
1578927281,A businessman and woman shaking hands,misc, business people shaking hands in an office building
1572529604,View of engine and wing on commercial airplane,outdoors, a view of the wing of a plane from the window.
1572477422,A bride standing on a beach,misc, a woman in a white dress standing on the beach looking out at the ocean.
1587810977,Street with Christmas decorations at night Getreidegasse Salzburg Austria,outdoors, image of an empty street in rome during the coronavirus pandemic.
1586676752,Cut Out Of Middle Aged Man Riding Exercise Bike In Gym,misc, a picture of a man working out on an exercise bike.
1590209300,Close up of pine cones on tree,outdoors, a close up of a tree branch
1588019078,Cars in underground parking lot,indoors, cars parked in a parking garage
1590224780,Woman smiling and holding bouquet of flowers outdoors,outdoors, a woman holds a bouquet of yellow roses.
1277230598,Female customer being shown car repair bill by mechanic in garage,indoors," person, left, and person work on a car."
1859178629,Wide shot of an engineer in uniforms repairing a passenger jet at a hangar,office, aircraft maintenance visit jodel and a tiger moth
1572528773,Sand Dollar Beach Isla Magdalena Baja California Sur Mexico,outdoors, a city at low tide.
1571668397,A young woman jumping for joy,misc, a man jumping in the air with buildings in the background
1586672642,Mother and daughter drinking hot chocolate on winter day,outdoors, a mother and daughter enjoying a cup of hot chocolate in the snow
1587845750,Spilled coffee beans on table,misc, coffee beans drying in the sun
1859181131,Vertical portrait of a male rock climber smiling at the camera,outdoors, person takes a breather on the summit.
1297794782,Smiling doctor in office checking female patients blood pressure,medical, a man in a white lab coat shakes hands with a woman in a red shirt.
1570327403,A senior woman walking through a snowy street,outdoors, a woman walks down a snow covered street.
1587845741,Coffee grinds in a cup,indoors, a cup of coffee on a table
1586693282,High school student using drill in woodworking class,misc, person works on a milling machine.
1581272369,Active family walking in autumn park through leaves,outdoors, a walk in the park
1297778846,Doctor examining young boy listening to breathing with stethoscope,medical, a doctor listens to a child's heart with a stethoscope.
1710028655,mother and children gardening in their yard,outdoors, how to start a garden with your family
1587997730,Close up of wine bottle and glasses outdoors,outdoors, glasses of white wine against a blue sky
1590351017,Bust of Frederic Chopin in garden of the Real Cartuja de Valldemossa Mallorca Spain,outdoors, picture of mount of beatitudes (israel): statue of the holy man in mount of
1588016186,Close up of hotel key on nightstand,indoors, keys to a new home
1857297566,Vertical shot of a businessman with hands on hips on a yellow line in the middle of a road in the desert,office, person standing in the middle of the road
1571337422,Landscape near Bostad Vestvagoy Lofoten Nordland Norway,outdoors, a view of a lake near the homestay
1590316565,African man selling jewelry inside jacket,outdoors, actor as film character in science fiction film.
